id,sell out date,order id,master product code,master product name,readable name,product code,color code,size code,price per pack,pcs per pack,quantity (pack),quantity,price per pack (ex vat),total amount
9d498499,03/06/2024 15:27:13,ef6ece2c,EP-011-F-01-A006,ถุงมือกันดึงสาย ELGO-F-ดอกไม้ขาวเล็ก,ถุงมือกันดึงสาย ELGO-F-01-A006-ดอกไม้ขาวเล็ก,EP-011,01-A006,F,460,1,1,,429.9065421,460
378eade2,04/06/2024 11:03:40,eacf5d16,EP-015-F-01-A008,สายช่วยขยับ ELGO-F-น้ำเงินทิวลิป,สายช่วยขยับ ELGO-F-01-A008-น้ำเงินทิวลิป,EP-015,01-A008,F,450,1,1,,420.5607477,450
4202453f,04/06/2024 11:06:12,0e9d6820,EP-001-L-01-A000,ผ้ายกตัว ELGO SOFT-L-ไม่มีรหัสสี,ผ้ายกตัว ELGO SOFT-L-01-A000-ไม่มีรหัสสี,EP-001,01-A000,L,1700,1,1,,1588.785047,1700
8ab61b1a,04/06/2024 11:55:34,3f07892f,EP-002-M-02-A002,ผ้ายกตัว ELGO SMART-M-น้ำเงินแกมเงิน,ผ้ายกตัว ELGO SMART-M-02-A002-น้ำเงินแกมเงิน,EP-002,02-A002,M,1900,1,1,,1775.700935,1900
57d9e4cc,04/06/2024 16:18:55,9dc779f4,EP-011-F-01-A002,ถุงมือกันดึงสาย ELGO-F-หินอ่อน,ถุงมือกันดึงสาย ELGO-F-01-A002-หินอ่อน,EP-011,01-A002,F,880,2,1,,822.4299065,880
e5e02a0a,05/06/2024 11:22:09,5b3d020f,EP-002-L-02-A002,ผ้ายกตัว ELGO SMART-L-น้ำเงินแกมเงิน,ผ้ายกตัว ELGO SMART-L-02-A002-น้ำเงินแกมเงิน,EP-002,02-A002,L,2200,1,1,,2056.074766,2200
0c0e3448,05/06/2024 12:09:11,51f57b71,EP-007-F-01-A005,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-น้ำเงินเหลี่ยม,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-01-A005-น้ำเงินเหลี่ยม,EP-007,01-A005,F,428,2,20,,400,8560
c3d36d7a,05/06/2024 13:51:58,4bd4f7ba,EP-002-M-02-A002,ผ้ายกตัว ELGO SMART-M-น้ำเงินแกมเงิน,ผ้ายกตัว ELGO SMART-M-02-A002-น้ำเงินแกมเงิน,EP-002,02-A002,M,1900,1,1,,1775.700935,1900
d735c6e7,05/06/2024 13:52:15,4bd4f7ba,EP-006-M-02-A001,เข็มขัดพยุงเดิน ELGO-M-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-M-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,M,1700,1,1,,1588.785047,1700
d109d4cf,06/06/2024 09:27:17,6acf418a,EP-011-F-01-A002,ถุงมือกันดึงสาย ELGO-F-หินอ่อน,ถุงมือกันดึงสาย ELGO-F-01-A002-หินอ่อน,EP-011,01-A002,F,880,1,1,,822.4299065,880
56c0480d,06/06/2024 09:34:52,e2a056f2,EP-001-XL-01-A005,ผ้ายกตัว ELGO SOFT-XL-น้ำเงินเหลี่ยม,ผ้ายกตัว ELGO SOFT-XL-01-A005-น้ำเงินเหลี่ยม,EP-001,01-A005,XL,2300,1,1,,2149.53271,2300
59b40740,06/06/2024 09:38:55,fda4ac8a,EP-006-S-02-A001,เข็มขัดพยุงเดิน ELGO-S-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-S-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,S,1550,1,1,,1448.598131,1550
7fd51de7,06/06/2024 09:48:18,8fa839e8,EP-006-L-02-A001,เข็มขัดพยุงเดิน ELGO-L-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-L-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,L,1700,1,1,,1588.785047,1700
2044acfc,06/06/2024 10:06:14,3f09deba,EP-001-L-01-A024,ผ้ายกตัว ELGO SOFT-L-เหลือง,ผ้ายกตัว ELGO SOFT-L-01-A024-เหลือง,EP-001,01-A024,L,1700,1,1,,1588.785047,1700
6c204f5f,06/06/2024 10:17:37,ea987299,EP-001-L-01-A001,ผ้ายกตัว ELGO SOFT-L-น้ำเงินลายจุด,ผ้ายกตัว ELGO SOFT-L-01-A001-น้ำเงินลายจุด,EP-001,01-A001,L,1700,1,1,,1588.785047,1700
c521f11b,06/06/2024 18:30:25,c4b3f72e,EP-006-S-02-A001,เข็มขัดพยุงเดิน ELGO-S-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-S-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,S,1650,1,1,,1542.056075,1650
be5a5021,06/06/2024 18:29:52,c4b3f72e,EP-011-F-01-A009,ถุงมือกันดึงสาย ELGO-F-เขียวเส้นสั้นๆ,ถุงมือกันดึงสาย ELGO-F-01-A009-เขียวเส้นสั้นๆ,EP-011,01-A009,F,880,2,1,,822.4299065,880
6c84e043,06/06/2024 18:31:43,491970c1,EP-021-XL-01-A020,เข็มขัดรัดกันตก ELGO-XL-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-XL-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,XL,300,1,1,,280.3738318,300
7220d970,06/06/2024 18:31:17,491970c1,EP-021-L-01-A020,เข็มขัดรัดกันตก ELGO-L-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-L-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,L,270,1,1,,252.3364486,270
d9e0fd61,07/06/2024 05:50:52,d5819d09,EP-002-L-02-A007,ผ้ายกตัว ELGO SMART-L-ม่วง,ผ้ายกตัว ELGO SMART-L-02-A007-ม่วง,EP-002,02-A007,L,2200,1,1,,2056.074766,2200
3f39e204,07/06/2024 05:54:19,012f9eff,EP-002-M-02-A005,ผ้ายกตัว ELGO SMART-M-เทา,ผ้ายกตัว ELGO SMART-M-02-A005-เทา,EP-002,02-A005,M,1900,1,1,,1775.700935,1900
74bc4c12,07/06/2024 12:50:06,0394deb6,EP-025-L-01-A000,ฟองน้ำผ้ายกต้ว ELGO SOFT-L-ไม่มีรหัสสี,ฟองน้ำผ้ายกต้ว ELGO SOFT-L-01-A000-ไม่มีรหัสสี,EP-025,01-A000,L,525,1,1,,490.6542056,525
ebdb4b94,07/06/2024 12:53:32,b9e08187,EP-002-L-02-A007,ผ้ายกตัว ELGO SMART-L-ม่วง,ผ้ายกตัว ELGO SMART-L-02-A007-ม่วง,EP-002,02-A007,L,2200,1,1,,2056.074766,2200
989b66b5,07/06/2024 17:56:37,6a8f4275,EP-006-L-02-A001,เข็มขัดพยุงเดิน ELGO-L-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-L-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,L,1750,1,1,,1635.514019,1750
0a7a7651,08/06/2024 11:14:28,159bdab8,EP-007-F-01-A005,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-น้ำเงินเหลี่ยม,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-01-A005-น้ำเงินเหลี่ยม,EP-007,01-A005,F,250,1,1,,233.6448598,250
446c6204,08/06/2024 11:19:03,adc0145f,EP-006-L-02-A001,เข็มขัดพยุงเดิน ELGO-L-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-L-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,L,1700,1,1,,1588.785047,1700
922d8aa6,08/06/2024 11:38:21,5ea1980f,EP-002-M-02-A002,ผ้ายกตัว ELGO SMART-M-น้ำเงินแกมเงิน,ผ้ายกตัว ELGO SMART-M-02-A002-น้ำเงินแกมเงิน,EP-002,02-A002,M,1900,1,1,,1775.700935,1900
7ce90fcc,08/06/2024 14:21:25,9ce32746,EP-021-XL-01-A020,เข็มขัดรัดกันตก ELGO-XL-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-XL-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,XL,300,1,1,,280.3738318,300
d316bae2,09/06/2024 11:29:33,1f93e18a,EP-006-L-02-A001,เข็มขัดพยุงเดิน ELGO-L-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-L-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,L,1750,1,3,,1635.514019,5250
143b95e7,09/06/2024 11:30:02,1f93e18a,EP-006-XL-02-A001,เข็มขัดพยุงเดิน ELGO-XL-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-XL-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,XL,1800,1,5,,1682.242991,9000
37219c1e,09/06/2024 11:33:17,b5ea7f20,EP-011-F-01-A002,ถุงมือกันดึงสาย ELGO-F-หินอ่อน,ถุงมือกันดึงสาย ELGO-F-01-A002-หินอ่อน,EP-011,01-A002,F,460,1,1,,429.9065421,460
16fa65a4,09/06/2024 11:42:00,2c8fe4f3,EP-001-M-01-A017,ผ้ายกตัว ELGO SOFT-M-น้ำเงินจุดวง,ผ้ายกตัว ELGO SOFT-M-01-A017-น้ำเงินจุดวง,EP-001,01-A017,M,1700,1,1,,1588.785047,1700
bea563f4,10/06/2024 10:43:39,1f9552cc,EP-001-M-01-A001,ผ้ายกตัว ELGO SOFT-M-น้ำเงินลายจุด,ผ้ายกตัว ELGO SOFT-M-01-A001-น้ำเงินลายจุด,EP-001,01-A001,M,1400,1,1,,1308.411215,1400
564259a4,10/06/2024 10:51:08,cd7e81db,EP-002-M-02-A005,ผ้ายกตัว ELGO SMART-M-เทา,ผ้ายกตัว ELGO SMART-M-02-A005-เทา,EP-002,02-A005,M,1900,1,1,,1775.700935,1900
d46f8f93,10/06/2024 16:20:19,c82d29af,EP-011-F-01-A009,ถุงมือกันดึงสาย ELGO-F-เขียวเส้นสั้นๆ,ถุงมือกันดึงสาย ELGO-F-01-A009-เขียวเส้นสั้นๆ,EP-011,01-A009,F,880,2,1,,822.4299065,880
2e39dc08,10/06/2024 16:32:01,7e3e3439,EP-007-F-01-A005,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-น้ำเงินเหลี่ยม,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-01-A005-น้ำเงินเหลี่ยม,EP-007,01-A005,F,480,2,1,,448.5981308,480
6416f78c,10/06/2024 16:31:35,7e3e3439,EP-006-XL-02-A001,เข็มขัดพยุงเดิน ELGO-XL-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-XL-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,XL,1750,1,1,,1635.514019,1750
42a54bfa,12/06/2024 18:11:14,9c863ea0,EP-002-L-02-A007,ผ้ายกตัว ELGO SMART-L-ม่วง,ผ้ายกตัว ELGO SMART-L-02-A007-ม่วง,EP-002,02-A007,L,1926,1,2,,1800,3852
af3d9c32,12/06/2024 18:09:37,9c863ea0,EP-001-M-01-A017,ผ้ายกตัว ELGO SOFT-M-น้ำเงินจุดวง,ผ้ายกตัว ELGO SOFT-M-01-A017-น้ำเงินจุดวง,EP-001,01-A017,M,1177,1,2,,1100,2354
6138aefa,12/06/2024 18:10:36,9c863ea0,EP-002-M-02-A002,ผ้ายกตัว ELGO SMART-M-น้ำเงินแกมเงิน,ผ้ายกตัว ELGO SMART-M-02-A002-น้ำเงินแกมเงิน,EP-002,02-A002,M,1658.5,1,1,,1550,1658.5
8a863f7b,12/06/2024 18:10:09,9c863ea0,EP-001-L-01-A000,ผ้ายกตัว ELGO SOFT-L-ไม่มีรหัสสี,ผ้ายกตัว ELGO SOFT-L-01-A000-ไม่มีรหัสสี,EP-001,01-A000,L,1498,1,2,,1400,2996
96a1772e,12/06/2024 18:12:10,e8df1dd8,EP-021-XL-01-A020,เข็มขัดรัดกันตก ELGO-XL-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-XL-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,XL,300,1,1,,280.3738318,300
17578bc2,12/06/2024 18:13:13,6b0b9260,EP-001-L-01-A000,ผ้ายกตัว ELGO SOFT-L-ไม่มีรหัสสี,ผ้ายกตัว ELGO SOFT-L-01-A000-ไม่มีรหัสสี,EP-001,01-A000,L,1750,1,1,,1635.514019,1750
82c8a0f8,12/06/2024 18:14:13,17a4e3fb,EP-002-L-02-A007,ผ้ายกตัว ELGO SMART-L-ม่วง,ผ้ายกตัว ELGO SMART-L-02-A007-ม่วง,EP-002,02-A007,L,2200,1,1,,2056.074766,2200
b7e1d1b8,12/06/2024 18:15:43,79935f6f,EP-001-M-01-A000,ผ้ายกตัว ELGO SOFT-M-ไม่มีรหัสสี,ผ้ายกตัว ELGO SOFT-M-01-A000-ไม่มีรหัสสี,EP-001,01-A000,M,1123.5,1,15,,1050,16852.5
40cd831b,12/06/2024 18:43:25,64008bcf,EP-001-M-01-A001,ผ้ายกตัว ELGO SOFT-M-น้ำเงินลายจุด,ผ้ายกตัว ELGO SOFT-M-01-A001-น้ำเงินลายจุด,EP-001,01-A001,M,1450,1,1,,1355.140187,1450
2c6c6180,12/06/2024 18:49:06,3266a3d9,EP-011-F-01-A009,ถุงมือกันดึงสาย ELGO-F-เขียวเส้นสั้นๆ,ถุงมือกันดึงสาย ELGO-F-01-A009-เขียวเส้นสั้นๆ,EP-011,01-A009,F,880,2,1,,822.4299065,880
405b54b9,12/06/2024 18:49:24,3266a3d9,EP-011-F-01-A002,ถุงมือกันดึงสาย ELGO-F-หินอ่อน,ถุงมือกันดึงสาย ELGO-F-01-A002-หินอ่อน,EP-011,01-A002,F,880,2,1,,822.4299065,880
c301dc44,13/06/2024 06:15:54,e4ac1365,EP-002-M-02-A002,ผ้ายกตัว ELGO SMART-M-น้ำเงินแกมเงิน,ผ้ายกตัว ELGO SMART-M-02-A002-น้ำเงินแกมเงิน,EP-002,02-A002,M,1900,1,1,,1775.700935,1900
d181f3f5,13/06/2024 06:19:56,9bb82568,EP-007-F-01-A005,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-น้ำเงินเหลี่ยม,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-01-A005-น้ำเงินเหลี่ยม,EP-007,01-A005,F,250,1,1,,233.6448598,250
e70f1517,13/06/2024 06:22:55,a22021bc,EP-011-F-01-A002,ถุงมือกันดึงสาย ELGO-F-หินอ่อน,ถุงมือกันดึงสาย ELGO-F-01-A002-หินอ่อน,EP-011,01-A002,F,460,1,1,,429.9065421,460
b526df3f,13/06/2024 17:18:06,b827fab4,EP-002-L-02-A005,ผ้ายกตัว ELGO SMART-L-เทา,ผ้ายกตัว ELGO SMART-L-02-A005-เทา,EP-002,02-A005,L,2200,1,1,,2056.074766,2200
5118850a,13/06/2024 17:21:09,3682caf5,EP-001-M-01-A001,ผ้ายกตัว ELGO SOFT-M-น้ำเงินลายจุด,ผ้ายกตัว ELGO SOFT-M-01-A001-น้ำเงินลายจุด,EP-001,01-A001,M,1400,1,1,,1308.411215,1400
80415da0,13/06/2024 19:15:43,048674ef,EP-021-M-02-A001,เข็มขัดรัดกันตก ELGO-M-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-M-02-A001-น้ำเงินกรมท่า,EP-021,02-A001,M,250,1,1,,233.6448598,250
7bff4f4c,13/06/2024 21:58:23,aa68c2ff,EP-002-L-02-A007,ผ้ายกตัว ELGO SMART-L-ม่วง,ผ้ายกตัว ELGO SMART-L-02-A007-ม่วง,EP-002,02-A007,L,2200,1,1,,2056.074766,2200
789a9102,14/06/2024 05:35:02,92eacfb9,EP-011-F-01-A002,ถุงมือกันดึงสาย ELGO-F-หินอ่อน,ถุงมือกันดึงสาย ELGO-F-01-A002-หินอ่อน,EP-011,01-A002,F,460,1,1,,429.9065421,460
37cac35a,14/06/2024 05:38:05,c05a0bbb,EP-011-F-01-A009,ถุงมือกันดึงสาย ELGO-F-เขียวเส้นสั้นๆ,ถุงมือกันดึงสาย ELGO-F-01-A009-เขียวเส้นสั้นๆ,EP-011,01-A009,F,460,1,1,,429.9065421,460
52475025,14/06/2024 08:44:47,9bb1a5c1,EP-002-L-02-A007,ผ้ายกตัว ELGO SMART-L-ม่วง,ผ้ายกตัว ELGO SMART-L-02-A007-ม่วง,EP-002,02-A007,L,2200,1,1,,2056.074766,2200
c2a552f5,14/06/2024 09:21:41,78837e7d,EP-001-L-01-A001,ผ้ายกตัว ELGO SOFT-L-น้ำเงินลายจุด,ผ้ายกตัว ELGO SOFT-L-01-A001-น้ำเงินลายจุด,EP-001,01-A001,L,1700,1,1,,1588.785047,1700
c7b3a34d,14/06/2024 16:59:41,a6826240,EP-006-XL-02-A001,เข็มขัดพยุงเดิน ELGO-XL-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-XL-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,XL,1800,1,1,,1682.242991,1800
be1937fd,14/06/2024 17:03:47,cb674b3c,EP-001-M-01-A000,ผ้ายกตัว ELGO SOFT-M-ไม่มีรหัสสี,ผ้ายกตัว ELGO SOFT-M-01-A000-ไม่มีรหัสสี,EP-001,01-A000,M,1450,1,1,,1355.140187,1450
62c2bf4a,14/06/2024 17:06:05,51f43a48,EP-021-XL-01-A020,เข็มขัดรัดกันตก ELGO-XL-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-XL-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,XL,300,1,1,,280.3738318,300
955309bf,15/06/2024 10:18:03,5973ef4f,EP-002-L-02-A005,ผ้ายกตัว ELGO SMART-L-เทา,ผ้ายกตัว ELGO SMART-L-02-A005-เทา,EP-002,02-A005,L,2200,1,1,,2056.074766,2200
4d994477,15/06/2024 10:25:52,1e923c1c,EP-001-M-01-A023,ผ้ายกตัว ELGO SOFT-M-น้ำเงินปะ,ผ้ายกตัว ELGO SOFT-M-01-A023-น้ำเงินปะ,EP-001,01-A023,M,1450,1,1,,1355.140187,1450
d611b98b,15/06/2024 14:07:24,385a55e9,EP-002-M-02-A005,ผ้ายกตัว ELGO SMART-M-เทา,ผ้ายกตัว ELGO SMART-M-02-A005-เทา,EP-002,02-A005,M,1900,1,1,,1775.700935,1900
b476c12a,16/06/2024 14:25:09,ec41feb3,EP-006-M-02-A001,เข็มขัดพยุงเดิน ELGO-M-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-M-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,M,1700,1,1,,1588.785047,1700
7e9e95e1,16/06/2024 14:25:30,ec41feb3,EP-006-L-02-A001,เข็มขัดพยุงเดิน ELGO-L-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-L-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,L,1750,1,1,,1635.514019,1750
304a82b5,16/06/2024 14:26:25,ec41feb3,EP-006-XL-02-A001,เข็มขัดพยุงเดิน ELGO-XL-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-XL-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,XL,1800,1,1,,1682.242991,1800
ac5283c0,16/06/2024 14:28:31,2ef2f0af,EP-006-XL-02-A001,เข็มขัดพยุงเดิน ELGO-XL-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-XL-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,XL,1800,1,1,,1682.242991,1800
bf3d9e3b,16/06/2024 14:34:29,38da92f8,EP-002-L-02-A007,ผ้ายกตัว ELGO SMART-L-ม่วง,ผ้ายกตัว ELGO SMART-L-02-A007-ม่วง,EP-002,02-A007,L,2200,1,1,,2056.074766,2200
4e1e3c6d,16/06/2024 14:38:14,def0bc43,EP-011-F-01-A009,ถุงมือกันดึงสาย ELGO-F-เขียวเส้นสั้นๆ,ถุงมือกันดึงสาย ELGO-F-01-A009-เขียวเส้นสั้นๆ,EP-011,01-A009,F,460,1,1,,429.9065421,460
c29530c5,16/06/2024 14:37:54,def0bc43,EP-011-F-01-A002,ถุงมือกันดึงสาย ELGO-F-หินอ่อน,ถุงมือกันดึงสาย ELGO-F-01-A002-หินอ่อน,EP-011,01-A002,F,460,1,1,,429.9065421,460
446e238c,17/06/2024 15:34:20,ef1bfa40,EP-021-L-01-A020,เข็มขัดรัดกันตก ELGO-L-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-L-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,L,270,1,1,,252.3364486,270
db5eb5ae,17/06/2024 15:42:35,dfe8d24a,EP-006-XL-02-A001,เข็มขัดพยุงเดิน ELGO-XL-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-XL-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,XL,1800,1,1,,1682.242991,1800
f35a48ef,17/06/2024 16:03:40,92d8388c,EP-002-M-02-A007,ผ้ายกตัว ELGO SMART-M-ม่วง,ผ้ายกตัว ELGO SMART-M-02-A007-ม่วง,EP-002,02-A007,M,1900,1,1,,1775.700935,1900
a6b2a8cc,18/06/2024 07:23:25,e4b7612b,EP-011-F-01-A002,ถุงมือกันดึงสาย ELGO-F-หินอ่อน,ถุงมือกันดึงสาย ELGO-F-01-A002-หินอ่อน,EP-011,01-A002,F,460,1,1,,429.9065421,460
73542a92,18/06/2024 18:10:43,29cea1cd,EP-007-F-01-A005,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-น้ำเงินเหลี่ยม,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-01-A005-น้ำเงินเหลี่ยม,EP-007,01-A005,F,480,2,1,,448.5981308,480
a134e258,18/06/2024 18:10:12,29cea1cd,EP-011-F-01-A002,ถุงมือกันดึงสาย ELGO-F-หินอ่อน,ถุงมือกันดึงสาย ELGO-F-01-A002-หินอ่อน,EP-011,01-A002,F,880,2,1,,822.4299065,880
337c725b,18/06/2024 18:28:16,c7db40cd,EP-002-L-02-A005,ผ้ายกตัว ELGO SMART-L-เทา,ผ้ายกตัว ELGO SMART-L-02-A005-เทา,EP-002,02-A005,L,2200,1,1,,2056.074766,2200
9b10930b,18/06/2024 18:30:47,e119cf8b,EP-025-L-01-A000,ฟองน้ำผ้ายกต้ว ELGO SOFT-L-ไม่มีรหัสสี,ฟองน้ำผ้ายกต้ว ELGO SOFT-L-01-A000-ไม่มีรหัสสี,EP-025,01-A000,L,595,1,1,,556.0747664,595
ddc19301,19/06/2024 05:57:06,d27625c2,EP-021-XL-01-A020,เข็มขัดรัดกันตก ELGO-XL-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-XL-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,XL,300,1,1,,280.3738318,300
5d81c3de,19/06/2024 05:57:30,d27625c2,EP-007-F-01-A005,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-น้ำเงินเหลี่ยม,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-01-A005-น้ำเงินเหลี่ยม,EP-007,01-A005,F,250,1,1,,233.6448598,250
87bab63c,19/06/2024 09:02:46,84468186,EP-006-S-02-A001,เข็มขัดพยุงเดิน ELGO-S-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-S-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,S,1650,1,1,,1542.056075,1650
83476f1b,19/06/2024 13:56:48,a6479763,EP-006-S-02-A001,เข็มขัดพยุงเดิน ELGO-S-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-S-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,S,1650,1,1,,1542.056075,1650
46a2f0c8,19/06/2024 16:09:24,57ee959b,EP-002-M-02-A007,ผ้ายกตัว ELGO SMART-M-ม่วง,ผ้ายกตัว ELGO SMART-M-02-A007-ม่วง,EP-002,02-A007,M,1900,1,1,,1775.700935,1900
19b1c08e,20/06/2024 10:58:04,a51b5be3,EP-011-F-01-A009,ถุงมือกันดึงสาย ELGO-F-เขียวเส้นสั้นๆ,ถุงมือกันดึงสาย ELGO-F-01-A009-เขียวเส้นสั้นๆ,EP-011,01-A009,F,460,1,1,,429.9065421,460
45c8b8dc,20/06/2024 10:58:51,ba2755d5,EP-001-M-01-A001,ผ้ายกตัว ELGO SOFT-M-น้ำเงินลายจุด,ผ้ายกตัว ELGO SOFT-M-01-A001-น้ำเงินลายจุด,EP-001,01-A001,M,1450,1,1,,1355.140187,1450
48a8ff2d,20/06/2024 10:59:24,e482d909,EP-002-M-02-A007,ผ้ายกตัว ELGO SMART-M-ม่วง,ผ้ายกตัว ELGO SMART-M-02-A007-ม่วง,EP-002,02-A007,M,1900,1,1,,1775.700935,1900
b3daa65c,20/06/2024 11:00:46,09bd5166,EP-011-F-01-A021,ถุงมือกันดึงสาย ELGO-F-น้ำเงินจุดเขียวมินต์,ถุงมือกันดึงสาย ELGO-F-01-A021-น้ำเงินจุดเขียวมินต์,EP-011,01-A021,F,460,1,1,,429.9065421,460
063d9935,20/06/2024 11:04:05,70ae2267,EP-002-M-02-A007,ผ้ายกตัว ELGO SMART-M-ม่วง,ผ้ายกตัว ELGO SMART-M-02-A007-ม่วง,EP-002,02-A007,M,1900,1,1,,1775.700935,1900
05ea3c16,20/06/2024 18:21:07,b1eb0a83,EP-006-L-02-A001,เข็มขัดพยุงเดิน ELGO-L-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-L-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,L,1450,1,1,,1355.140187,1450
37ee0d0b,21/06/2024 07:17:10,db54491a,EP-001-L-01-A001,ผ้ายกตัว ELGO SOFT-L-น้ำเงินลายจุด,ผ้ายกตัว ELGO SOFT-L-01-A001-น้ำเงินลายจุด,EP-001,01-A001,L,1700,1,1,,1588.785047,1700
f0110897,21/06/2024 07:21:27,d7e8cf5d,EP-021-L-01-A000,เข็มขัดรัดกันตก ELGO-L-ไม่มีรหัสสี,เข็มขัดรัดกันตก ELGO-L-01-A000-ไม่มีรหัสสี,EP-021,01-A000,L,270,1,1,,252.3364486,270
3d4a9571,21/06/2024 07:20:54,d7e8cf5d,EP-001-M-01-A005,ผ้ายกตัว ELGO SOFT-M-น้ำเงินเหลี่ยม,ผ้ายกตัว ELGO SOFT-M-01-A005-น้ำเงินเหลี่ยม,EP-001,01-A005,M,1400,1,1,,1308.411215,1400
6f00bcab,21/06/2024 09:41:25,85510158,EP-011-F-01-A009,ถุงมือกันดึงสาย ELGO-F-เขียวเส้นสั้นๆ,ถุงมือกันดึงสาย ELGO-F-01-A009-เขียวเส้นสั้นๆ,EP-011,01-A009,F,880,2,1,,822.4299065,880
fb32a4bb,21/06/2024 12:41:02,b8eafb5b,EP-021-XL-01-A020,เข็มขัดรัดกันตก ELGO-XL-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-XL-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,XL,300,1,1,,280.3738318,300
399dd411,21/06/2024 19:14:53,545c8939,EP-001-L-01-A006,ผ้ายกตัว ELGO SOFT-L-ดอกไม้ขาวเล็ก,ผ้ายกตัว ELGO SOFT-L-01-A006-ดอกไม้ขาวเล็ก,EP-001,01-A006,L,1700,1,1,,1588.785047,1700
d2b7bedb,22/06/2024 10:30:59,8fc77b37,EP-011-F-01-A021,ถุงมือกันดึงสาย ELGO-F-น้ำเงินจุดเขียวมินต์,ถุงมือกันดึงสาย ELGO-F-01-A021-น้ำเงินจุดเขียวมินต์,EP-011,01-A021,F,460,1,1,,429.9065421,460
cc46c465,22/06/2024 10:42:16,48264f62,EP-001-L-01-A023,ผ้ายกตัว ELGO SOFT-L-น้ำเงินปะ,ผ้ายกตัว ELGO SOFT-L-01-A023-น้ำเงินปะ,EP-001,01-A023,L,1700,1,1,,1588.785047,1700
